epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,435.854,1.72358,0.87853,0.99186,0.6191,0.37703,0.38538,0.16609,1.98669,1.1651,1.12298,0.0006536,0.0006536,0.0006536
70,441.834,1.69344,0.86801,0.98744,0.62026,0.3712,0.39406,0.17225,2.00353,1.20692,1.12578,0.0006338,0.0006338,0.0006338
71,447.853,1.6953,0.86799,0.98555,0.65109,0.36168,0.39394,0.17275,1.98476,1.16713,1.10938,0.000614,0.000614,0.000614
72,454.046,1.66471,0.86626,0.99327,0.63199,0.37752,0.3979,0.17405,1.97439,1.12797,1.10765,0.0005942,0.0005942,0.0005942
73,460.134,1.70249,0.86741,0.98582,0.6295,0.36721,0.38819,0.17291,1.97463,1.20204,1.12393,0.0005744,0.0005744,0.0005744
74,466,1.68448,0.85897,0.99424,0.63831,0.36291,0.39662,0.17435,1.99634,1.23757,1.11944,0.0005546,0.0005546,0.0005546
75,472.039,1.69074,0.84962,0.97398,0.63723,0.37212,0.40456,0.1769,1.98606,1.24354,1.12106,0.0005348,0.0005348,0.0005348
76,478.709,1.64405,0.84536,0.98972,0.61828,0.37765,0.39593,0.17771,1.96667,1.17197,1.11907,0.000515,0.000515,0.000515
77,484.714,1.64042,0.84907,0.98501,0.62403,0.36813,0.39828,0.17727,1.97808,1.20439,1.1143,0.0004952,0.0004952,0.0004952
78,490.861,1.64998,0.86321,0.98974,0.62891,0.3712,0.40234,0.17304,2.01002,1.23214,1.12858,0.0004754,0.0004754,0.0004754
79,496.956,1.68632,0.84918,0.98375,0.64912,0.37243,0.40326,0.17688,1.99228,1.18992,1.12049,0.0004556,0.0004556,0.0004556
80,502.678,1.65931,0.85283,0.97928,0.65968,0.38532,0.41569,0.18677,1.92913,1.10664,1.1139,0.0004358,0.0004358,0.0004358
81,509.382,1.63527,0.83463,0.97069,0.63995,0.38255,0.41558,0.18487,1.93558,1.15435,1.10601,0.000416,0.000416,0.000416
82,515.603,1.53717,0.82217,0.97734,0.65531,0.37488,0.41115,0.18543,1.93194,1.16058,1.10196,0.0003962,0.0003962,0.0003962
83,521.43,1.65174,0.84033,0.97866,0.6385,0.38625,0.41922,0.18927,1.94011,1.15973,1.10566,0.0003764,0.0003764,0.0003764
84,528.571,1.60708,0.8181,0.98201,0.63577,0.38594,0.41787,0.18846,1.94556,1.18133,1.11768,0.0003566,0.0003566,0.0003566
